Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Overland AI,https://www.crunchbase.com/organization/overland-ai,"Feb 3, 2026","$142,000,000",Not Started,"Artificial Intelligence (AI), Autonomous Vehicles, Machine Learning, Robotics, Software","Seattle, Washington, United States",Overland AI develops autonomous ground vehicle technology for tactical and operational applications.,147,https://www.overland.ai/,$10M to $50M,"Valor Equity Partners, 8VC, StepStone Group, OUP (Osage University Partners), Point72 Ventures","8VC, Point72 Ventures, TriplePoint Capital",https://x.com/overland_ai_x,https://www.linkedin.com/company/overland-ai,101-250,"$80,000,000",2022
Alaffia Health,https://www.crunchbase.com/organization/alaffia-e8a5,"Feb 3, 2026","$71,625,000",Not Started,"Agentic AI, Artificial Intelligence (AI), Health Care, Machine Learning","New York, New York, United States",Alaffia Health offers an AI platform that supports health plan claims operations by automating and improving clinical review workflows.,193,https://www.alaffiahealth.com/,$1M to $10M,"Plug and Play, FirstMark, 1984 Ventures, Tau Ventures, Transformation Capital","Anthemis, FirstMark, Healthworx Accelerator, Transformation Capital",,https://www.linkedin.com/company/alaffia-health,101-250,"$55,000,000",2020
Tomorrow.io,https://www.crunchbase.com/organization/climacell,"Feb 3, 2026","$433,949,997",Not Started,"Artificial Intelligence (AI), Big Data, Business Information Systems, Environmental Consulting, SaaS","Boston, Massachusetts, United States",Tomorrow.io is a weather technology company offering real-time forecasting services to predict and respond to climate-related threats.,242,https://www.tomorrow.io/,$10M to $50M,"HarbourVest Partners, Seraphim Space, Pitango VC, Flybridge, Square Peg Capital","Activate Capital Partners, Canaan Partners, Clearvision Ventures, HarbourVest Partners, Pitango VC, Project 11 Ventures, SoftBank, Square Peg Capital, Stonecourt Capital",https://x.com/tomorrowio_,https://www.linkedin.com/company/tomorrow-io,251-500,"$175,000,000",Sep 2016
RAPIDFORT,https://www.crunchbase.com/organization/rapidfort,"Feb 3, 2026","$52,750,000",Not Started,"Cloud Management, Cloud Security, Cyber Security, Information Technology, SaaS, Software","Sunnyvale, California, United States",RapidFort provides software supply chain security solutions for identifying and reducing vulnerabilities in containerized applications.,260,https://www.rapidfort.com/,$1M to $10M,"Alumni Ventures, Gaingels, Plug and Play, Florida Funders, Forgepoint Capital","Alumni Ventures, Blue Cloud Ventures, Felicis, Forgepoint Capital",https://x.com/rapidfortinc,https://www.linkedin.com/company/rapidfort,101-250,"$42,000,000",2020
Veremark,https://www.crunchbase.com/organization/veremark,"Feb 3, 2026","£32,028,300",Not Started,"Energy, Finance, FinTech, Human Resources, Information Technology, Outsourcing, Recruiting, Staffing Agency","London, England, United Kingdom",Veremark provides digital identity verification and background screening solutions for businesses.,275,https://www.veremark.com/,$1M to $10M,"Stage 2 Capital, SFC Capital, Samaipata, Gresham House Ventures, Salica","ACF Investors, Gresham House Ventures, Salica, Samaipata, SFC Capital, Shard Credit Partners, Stage 2 Capital",,https://www.linkedin.com/company/veremark,101-250,"£19,000,000",2018
Vertical Aerospace,https://www.crunchbase.com/organization/vertical-aerospace-ltd,"Feb 3, 2026","$595,178,715",Not Started,"Aerospace, Air Transportation, Mechanical Engineering","Bristol, Bristol, City of, United Kingdom","Vertical Aerospace is an aerospace manufacturer, specializing in electric aviation with a focus on vertical take-off and landing aircraft.",359,https://vertical-aerospace.com/,$1B to $10B,"American Airlines, Rolls-Royce, M12 - Microsoft's Venture Fund, Avolon Holdings, Rocket Internet","Aerospace Technology Institute, Hatch, Mudrick Capital Management, Stephen Fitzpatrick",https://x.com/VerticalAero,https://www.linkedin.com/company/vertical-aerospace-ltd,251-500,"SGD100,000",2016
Pasito,https://www.crunchbase.com/organization/pasito,"Feb 3, 2026","$24,350,000",Not Started,"Employee Benefits, Finance, FinTech, Human Resources, InsurTech, Software","New York, New York, United States","Pasito builds AI agents for insurance and benefits—transforming how benefits are built, delivered, and experienced.",363,https://pasito.ai/,$1M to $10M,"Insight Partners, Y Combinator, Google, MTech Capital, Core Innovation Capital","Google for Startups, Insight Partners, Y Combinator",,https://www.linkedin.com/company/pasitoinc,11-50,"$21,000,000",2021
Colossal Biosciences,https://www.crunchbase.com/organization/colossal-biosciences,"Feb 3, 2026","$628,099,951",Not Started,"Biotechnology, Genetics, Life Science","Austin, Texas, United States",Colossal Biosciences is a biotechnology and genetic engineering company that uses gene editing technology to de-extinct species.,395,https://colossal.com/,$10M to $50M,"Draper Associates, Builders VC, Liquid 2 Ventures, US Innovative Technology Fund, At One Ventures","At One Ventures, IQT, Mark Walter, Thomas Tull, TWG Global, United Arab Emirates, US Innovative Technology Fund",https://x.com/ItIsColossal,https://www.linkedin.com/company/itiscolossal,101-250,"$60,000,000","Feb 4, 2021"
Skyryse,https://www.crunchbase.com/organization/skyryse,"Feb 3, 2026","$533,500,000",Not Started,"Aerospace, Air Transportation, Internet, Transportation","El Segundo, California, United States","Skyryse is a manufacturing firm that offers aerospace hardware and software operating systems and components design, production, and sales.",549,https://www.skyryse.com/,$10M to $50M,"Eclipse Ventures, Venrock, Industry Ventures, Fidelity, Qatar Investment Authority","Autopilot Ventures, Cantos, Eclipse Ventures, Fidelity, Infinite Capital, Monashee Investment Management, Venrock",https://x.com/skyryse,https://www.linkedin.com/company/skyryse,101-250,"$300,000,000",2016
Newcleo,https://www.crunchbase.com/organization/newcleo,"Feb 3, 2026","$765,742,515",Not Started,"Clean Energy, Energy, Energy Management, Nuclear","Paris, Ile-de-France, France",Newcleo is an atomic energy company that focuses on developing advanced nuclear energy technologies.,745,https://www.newcleo.com/,$50M to $100M,"Indaco Venture Partners, EXOR N.V., Club degli Investitori, Azimut Investments, LIFTT",—,,https://www.linkedin.com/company/newcleo,1001-5000,"€75,000,000",2021
Gruve,https://www.crunchbase.com/organization/gruve-4521,"Feb 3, 2026","$87,500,000",Not Started,"Artificial Intelligence (AI), Machine Learning, Software","San Francisco, California, United States",Gruve is a startup focused on transforming AI strategies into tangible outcomes for enterprises.,912,https://www.gruve.ai/,—,"Cisco Investments, Mayfield Fund, Xora Innovation, AIspace Ventures, Acclimate Ventures","Mayfield Fund, Xora Innovation",,https://www.linkedin.com/company/gruveai,11-50,"$50,000,000",2024
Synthpop,https://www.crunchbase.com/organization/synthpop,"Feb 3, 2026","$23,200,000",Not Started,"Artificial Intelligence (AI), Health Care, SaaS","Brooklyn, New York, United States",Synthpop streamlines operations through AI-powered solutions that automate administrative tasks for healthcare providers.,939,https://www.synthpop.ai/,—,"Peterson Ventures, Ansa Capital, Defy.vc, Storm Ventures, Newfund","Ansa Capital, Peterson Ventures",,https://www.linkedin.com/company/synthpop,11-50,"$15,000,000","Apr 20, 2023"
Airrived,https://www.crunchbase.com/organization/airrived,"Feb 3, 2026","$6,100,000",Not Started,Agentic AI,"Dublin, California, United States","Airrived is an enterprise-grade, agentic AI platform tailored specifically for cybersecurity applications.","1,308",https://airrived.ai/,—,"Plug and Play, Inner Loop Capital, Cannage Capital, Rebellion Ventures, Manoj Apte",Cannage Capital,,https://www.linkedin.com/company/airrived,11-50,"$6,100,000",2024
Artificial Labs,https://www.crunchbase.com/organization/artificial-labs,"Feb 3, 2026","£54,700,000",Not Started,"Artificial Intelligence (AI), FinTech, Insurance, InsurTech, Machine Learning, Software","London, England, United Kingdom",Artificial Labs provides software technology that supports digital placement and underwriting for specialty and commercial insurance.,"1,362",http://artificial.io/,$1M to $10M,"6 Degrees Capital, CommerzVentures, Alma Mundi Ventures, Augmentum Fintech, Force Over Mass Capital","Alma Mundi Ventures, Augmentum Fintech, CommerzVentures, Force Over Mass Capital, MS&AD Ventures",https://x.com/artificiallabs,https://www.linkedin.com/company/artificiallabs,101-250,"£33,000,000","Nov 1, 2013"
ORION Security,https://www.crunchbase.com/organization/orion-security-e3dd,"Feb 3, 2026","$38,000,000",Not Started,"Artificial Intelligence (AI), Cyber Security, Network Security","New York, New York, United States",ORION is a cybersecurity company that prevents data loss by replacing policy-based enforcement with real-time contextual intelligence.,"1,364",https://orionsec.io/,—,"Norwest, IBM, Underscore VC, PICO Venture Partners, XT Venture Capital","AWS & Crowdstrike Cybersecurity Accelerator, LAMA Partners (fka FXP), Norwest, PICO Venture Partners",,https://www.linkedin.com/company/orionsec,11-50,"$32,000,000",2025
BioInnovation Institute,https://www.crunchbase.com/organization/bioinnovation-institute,"Feb 3, 2026","$886,181,203",Not Started,—,"Copenhagen, Hovedstaden, Denmark",BioInnovation Institute is a biotechnology startup that offers entrepreneurs and researchers in life science.,"1,475",https://bii.dk/,$10M to $50M,Novo Nordisk Foundation,Novo Nordisk Foundation,https://x.com/BioCPH,https://www.linkedin.com/company/bioinnovationinstitute/about/,51-100,"€25,000,000",2018
Orchard,https://www.crunchbase.com/organization/orchardhomes,"Feb 3, 2026","$502,000,000",Not Started,"Real Estate, Real Estate Investment, Residential","New York, New York, United States",Orchard is a real estate firm that specializes in buying and selling homes.,"1,575",https://orchard.com/,$100M to $500M,"Gaingels, FirstMark, Navitas Capital, Karman Ventures, Bossa Invest","Accomplice, FirstMark, Navitas Capital, Revolution Growth",https://x.com/orchardhomesco,https://www.linkedin.com/company/orchardhomes,251-500,"$30,000,000",2017
Avalanche Energy,https://www.crunchbase.com/organization/avalanche-energy-bb4f,"Feb 3, 2026","$84,000,000",Not Started,"Electrical Distribution, Energy, Renewable Energy, Solar","Seattle, Washington, United States",Avalanche Energy is a fusion energy startup that develops micro-fusion reactors for distributed energy and mobility.,"1,789",https://www.avalanche.energy/,—,"RA Capital Management, Founders Fund, Toyota Ventures, Lowercarbon Capital, Autodesk","Lowercarbon Capital, Prime Impact Fund, RA Capital Management, Washington state Department of Commerce",https://x.com/AvalancheFusion,https://www.linkedin.com/company/avalanche-fusion,51-100,"$29,000,000",2018
Kings League,https://www.crunchbase.com/organization/kings-world-cup-nations,"Feb 3, 2026","$63,000,000",Not Started,"Soccer, Sports, Sports Leagues and Teams","Barcelona, Catalonia, Spain",The Kings World Cup Nations is an international seven-a-side soccer tournament that brings together 16 national teams in a championship.,"1,842",https://kingsleague.pro/,—,"Left Lane Capital, Alignment Growth, Anti Fund, Bolt Ventures, Kosmos",Alignment Growth,https://x.com/kingsleague,https://www.linkedin.com/company/kings-league-kosmos/,251-500,"$63,000,000",2022
Sparxell,https://www.crunchbase.com/organization/sparxell,"Feb 3, 2026","$10,154,420",Not Started,"Advanced Materials, Biotechnology, Manufacturing, Sustainability","Cambridge, Cambridgeshire, United Kingdom",Sparxell creates the next generation of colors and effects.,"1,989",https://sparxell.com/,—,"L'Oreal, Granatus Ventures, Cambridge Enterprise Ventures, Joyance Partners, Blue Oceans Partners","Blue Oceans Partners, EIC Accelerator",https://x.com/SparxelI,https://www.linkedin.com/company/sparxell,11-50,"€4,200,000",2022
OX2,https://www.crunchbase.com/organization/ox2,"Feb 3, 2026","€73,000,000",Not Started,"Energy, Environmental Engineering, Renewable Energy, Wind Energy","Stockholm, Stockholms Lan, Sweden",OX2 develops and sells wind and solar farms.,"2,244",https://www.ox2.com/,$500M to $1B,"UniCredit, Altor, Natural Power Consultants, Nord/LB, DNB Carnegie","DNB Carnegie, Natural Power Consultants, Nord/LB, UniCredit",,https://www.linkedin.com/company/ox2/,251-500,—,"Dec 29, 2004"
good culture,https://www.crunchbase.com/organization/good-culture,"Feb 3, 2026","$136,800,000",Not Started,"Food and Beverage, Food Delivery, Food Processing","Irvine, California, United States",good culture produces real-food cultured dairy products and simple ingredients across their growing portfolio of cultured foods.,"2,281",http://www.goodculture.com/,$10M to $50M,"L Catterton, SEMCAP, General Mills, CAVU Consumer Partners, Manna Tree","CAVU Consumer Partners, Manna Tree, SEMCAP",https://x.com/goodculturefood,https://www.linkedin.com/company/good-culture,11-50,"$55,000,000",2014
Phylo,https://www.crunchbase.com/organization/phylo-a966,"Feb 3, 2026","$13,500,000",Not Started,"Artificial Intelligence (AI), Biotechnology, Market Research","South San Francisco, California, United States","Phylo provides an integrated workspace with AI-assisted tools to support planning, execution, and review of biological research.","2,321",https://phylo.bio/,—,"Andreessen Horowitz, SV Angel, Zetta Venture Partners, Conviction, Anthology Fund","Andreessen Horowitz, Anthology Fund",https://x.com/phylo_bio,https://www.linkedin.com/company/phylo-bio,1-10,"$13,500,000","Aug 6, 2025"
Polaron,https://www.crunchbase.com/organization/polaron-c3a7,"Feb 3, 2026","$8,000,000",Not Started,"Advanced Materials, Artificial Intelligence (AI), Information Technology, Machine Learning","Thame, Oxfordshire, United Kingdom",Polaron is a startup specializing in AI-driven materials design.,"2,528",https://www.polaron.ai/,—,"Speedinvest, Racine2, Futurepresent",Racine2,https://x.com/polaronAI,https://www.linkedin.com/company/polaron-ai,1-10,"$8,000,000",2023
Graici,https://www.crunchbase.com/organization/graici,"Feb 3, 2026","$15,775,632",Not Started,"Artificial Intelligence (AI), Health Care, Information Services","Chagrin Falls, Ohio, United States","Developer of a solution-focused AI intended to serve health, education and social sectors.","2,558",https://graici.com/,—,Sante Ventures,Sante Ventures,,https://www.linkedin.com/company/graici,1-10,"$7,500,000",2021
Mitra EV,https://www.crunchbase.com/organization/mitra-ev,"Feb 3, 2026","$39,000,000",Not Started,"Electronics, Energy, Renewable Energy","Los Angeles, California, United States","Mitra EV offers electric fleet solutions for businesses, focusing on commercial fleet electrification.","2,832",https://www.mitra-ev.com/,$1M to $10M,"S2G Investments, Ultra Capital","S2G Investments, Ultra Capital",,https://www.linkedin.com/company/mitra-ev,11-50,"$27,000,000",2023
Derapi,https://www.crunchbase.com/organization/derapi,"Feb 3, 2026","$7,000,000",Not Started,"Developer APIs, Electric Vehicle, Energy Management, Energy Storage, Information Technology, Power Grid, Renewable Energy","San Francisco, California, United States","Derapi is the universal, enterprise-grade API for distributed energy resource (DER) devices.","2,939",https://derapi.com/,$1M to $10M,"GreenSky Ventures, WovenEarth Ventures, Ubiquity Ventures, Union Labs Ventures, Tuesday Capital",Earthshot Ventures,,https://www.linkedin.com/company/derapi/,1-10,"$7,000,000","Aug 2, 2022"
Refute,https://www.crunchbase.com/organization/refute,"Feb 3, 2026","£7,300,000",Not Started,"Artificial Intelligence (AI), Information Services, Information Technology, Social Media Management","London, England, United Kingdom","Refute is a technology company that builds software designed to detect, analyze, and combat digital misinformation across online platforms.","3,285",https://refute.com/,—,"Amadeus Capital Partners, Episode 1, Notion Capital, Osney Capital, Playfair Capital","Amadeus Capital Partners, Episode 1, Playfair Capital",,https://www.linkedin.com/company/refute,1-10,"£5,000,000",2024
enclaive,https://www.crunchbase.com/organization/enclaive,"Feb 3, 2026","€5,750,000",Not Started,"Cyber Security, Information Technology, Internet, Software","Berlin, Berlin, Germany",Making the cloud the safest place for digital businesses,"3,335",https://enclaive.io/,—,"Amadeus APEX Technology Fund, NATO DIANA, Auriga Cyber Ventures, Join Capital, F-Technologies","Amadeus APEX Technology Fund, Join Capital, NATO DIANA",,https://www.linkedin.com/company/enclaive,11-50,"€4,100,000","Jan 25, 2022"
Live Tinted,https://www.crunchbase.com/organization/tinted,"Feb 3, 2026","$17,963,642",Not Started,"Beauty, Fashion, Retail","Los Angeles, California, United States",Live Tinted is a digital community focused on the representation of all the shades in between.,"3,507",http://www.livetinted.com/,$1M to $10M,"Flybridge, Unilever Ventures, Fearless Fund, Female Founders Fund, Monogram Capital Partners","Curate Capital, Monogram Capital Partners, Montage Ventures",https://x.com/livetinted,https://www.linkedin.com/company/livetinted/,11-50,—,2018
Ubees,https://www.crunchbase.com/organization/ubees,"Feb 3, 2026","$19,101,624",Not Started,"Agriculture, Farming","New York, New York, United States",Ubees operates as a beekeeping corporation.,"3,559",https://ubees.com/,$1M to $10M,"Capagro, Starquest Capital, Newtree Impact, WindSail Capital Group","Capagro, Starquest Capital, WindSail Capital Group",,https://www.linkedin.com/company/ubees/about/,11-50,"€8,000,000",2017
Powerline,https://www.crunchbase.com/organization/gigelev,"Feb 3, 2026","$7,000,000",Not Started,"Electrical Distribution, Electronics, Information Technology, Power Grid, Smart Cities","Palo Alto, California, United States",Powerline is an AI for the future electricity grid.,"3,623",https://www.drivepowerline.com/,—,"Alumni Ventures, Voyager Ventures, MaC Venture Capital, LG Technology Ventures, J-Impact","MaC Venture Capital, Voyager Ventures",,https://www.linkedin.com/company/drivepowerline/,1-10,"$7,000,000",2021
"Ares Interactive, Inc.",https://www.crunchbase.com/organization/ares-interactive-inc,"Feb 3, 2026","$70,000,000",Not Started,"Online Games, Video Games","Austin, Texas, United States",Ares Interactive is a Global Game Developer & Publisher.,"3,766",https://www.aresinteractive.com/,—,"General Catalyst, Niccolo de Masi",General Catalyst,https://x.com/AresInterInc,https://www.linkedin.com/company/ares-interactive,51-100,"$70,000,000",May 2024
Vervent,https://www.crunchbase.com/organization/first-associates,"Feb 3, 2026","$80,000,000",Not Started,Financial Services,"San Diego, California, United States","Vervent deliver best-in-class financial service solutions with unmatched precision to drive your business forward, faster.","4,177",https://www.vervent.com/,$1M to $10M,"Stone Point Capital, Mesirow Alternative Credit",Mesirow Alternative Credit,https://x.com/VerventSD,https://www.linkedin.com/company/26494838/,1001-5000,"$80,000,000",1986
Ditto AI,https://www.crunchbase.com/organization/ditto-ai,"Feb 3, 2026","$10,800,000",Not Started,—,"Berkeley, California, United States",Ditto AI is a personalized AI matchmaking service that curates one ready-to-go date each week based on user preferences.,"4,440",https://ditto.ai/,—,"Alumni Ventures, Peak XV Partners, Scribble Ventures, Gradient, Llama Ventures","Gradient, Peak XV Partners",,https://www.linkedin.com/company/dittoai/,1-10,"$9,200,000",2023
SonoVascular,https://www.crunchbase.com/organization/sonovascular,"Feb 3, 2026","$8,195,000",Not Started,"Health Care, Medical Device, Wellness","Chapel Hill, North Carolina, United States",SonoVascular develops a multi-mechanistic thrombectomy system for the treatment of arterial and venous diseases.,"5,539",https://www.sonovascular.com/,$1M to $10M,Harbright Ventures,Harbright Ventures,,https://www.linkedin.com/company/sonovascular.com,1-10,"$6,000,000",2018
RADICL Defense,https://www.crunchbase.com/organization/radicl-defense,"Feb 3, 2026","$46,249,977",Not Started,"Cyber Security, Digital Signage, Software","Boulder, Colorado, United States",We secure small and medium sized businesses from nation state level cyberthreats.,"6,097",https://radicl.com/,$1M to $10M,"Paladin Capital Group, Denver Ventures, Cervin Ventures, Access Venture Partners, Access Ventures","Access Venture Partners, Paladin Capital Group",https://x.com/RADICL_Defense,https://www.linkedin.com/company/radicl-defense,11-50,"$31,000,000","Mar 1, 2021"
ecovia I bio,https://www.crunchbase.com/organization/ecovia-renewables-inc,"Feb 3, 2026","$8,461,023",Not Started,"Advanced Materials, Agriculture, Biotechnology, Chemical, Energy","Ann Arbor, Michigan, United States",ecovia I bio offers high-performing biobased ingredients and materials from sustainable processes.,"6,817",https://ecovia-bio.com/,$1M to $10M,"National Science Foundation, US Department of Energy, University of Michigan, U.S. Department of Agriculture, Pointe Angels","National Science Foundation, Pointe Angels, Seppic",https://x.com/ecoviabio,https://www.linkedin.com/company/ecovia-renewables,1-10,"$1,500,000",Apr 2014
MaiaEdge,https://www.crunchbase.com/organization/maiaedge,"Feb 3, 2026","$20,000,000",Not Started,"Cloud Computing, Cloud Infrastructure, Enterprise Software, Network Hardware, Network Security, Software, Telecommunications","Burlington, Vermont, United States","MaiaEdge provides federated private networking infrastructure for automated, sovereign multi-operator connectivity.","6,974",https://www.maiaedge.io/,—,G20 Ventures,G20 Ventures,,https://www.linkedin.com/company/maiaedge,11-50,"$20,000,000",2024
MyC,https://www.crunchbase.com/organization/myc-8445,"Feb 3, 2026","€12,000,000",Not Started,"Data Collection and Labeling, Health Care, Information Technology, Service Industry, Software","Montreuil, Ile-de-France, France",MyC is a software platform that provides a data collection and management app that provides employers with predictive analysis.,"8,137",https://www.myc.doctor/,—,"Elaia, OSS Ventures, Hi Inov - Dentressangle, IXO Private Equity","Elaia, Hi Inov - Dentressangle",https://x.com/mycdoctor,https://www.linkedin.com/company/myc-medtech/,11-50,"€10,000,000",2009
Fortitude Gold,https://www.crunchbase.com/organization/fortitude-gold,"Feb 3, 2026","$11,970,978",Not Started,"Mining, Natural Resources, Precious Metals","Colorado Springs, Colorado, United States","Fortitude Gold focuses on low-cost, high-margin gold projects in Nevada.","9,861",https://fortitudegold.com/,$10M to $50M,—,—,,https://www.linkedin.com/company/gold-resource-corporation-nevada,51-100,"$11,970,978",—
Traction,https://www.crunchbase.com/organization/traction-ag,"Feb 3, 2026","$19,513,338",Not Started,"AgTech, Farming, Software","Auburn, Indiana, United States","Traction provides farm management software that helps farmers plan, track, and analyze their operations.","10,733",https://www.tractionag.com/,$1M to $10M,"Allos Ventures, Plymouth Growth, Elevate Ventures, Hageman Group, Cooperative Ventures",Cooperative Ventures,https://x.com/traction_ag,https://www.linkedin.com/company/tractionag,101-250,"$2,000,000",2020
nLIGHT,https://www.crunchbase.com/organization/nlight,"Feb 3, 2026","$382,113,724",Not Started,"Electronics, Laser, Manufacturing, Semiconductor","Hillsboro, Oregon, United States","nLIGHT designs and develops semiconductor lasers and fiber lasers for industrial, aerospace, and defense applications.","12,223",http://www.nlight.net/,$100M to $500M,"Menlo Ventures, Samsung Ventures, Mohr Davidow Ventures, Adams Capital Management, Oak Investment Partners",Mohr Davidow Ventures,https://x.com/nLIGHTJobs,https://www.linkedin.com/company/nlight,501-1000,"$175,000,000","Jul 27, 2000"
Glint,https://www.crunchbase.com/organization/glint-pay,"Feb 3, 2026","$28,859,391",Not Started,"Banking, Finance, Financial Services, FinTech, Payments","London, England, United Kingdom","Glint is a FinTech with an app and debit card that enables clients to save, exchange, spend and send multi-currencies and physical gold.","12,979",https://glintpay.com/,$10M to $50M,"The Future Fund, Venture Labo Investment, Sprott Asset Management, Bray Capital, Grey X Group","Bray Capital, Sprott Asset Management, Tokyo Commodity Exchange, Venture Labo Investment",https://x.com/glintpay,https://www.linkedin.com/company/glint-pay,11-50,"$1,000,000",2015
VSE,https://www.crunchbase.com/organization/vse-corp,"Feb 3, 2026","$1,930,200,000",Not Started,"Information Technology, Technical Support, Transportation","Alexandria, Virginia, United States",VSE is aviation maintenance company that provides aftermarket distribution and MRO services.,"13,321",https://www.vsecorp.com/,$1B to $10B,—,—,https://x.com/vsecorp,https://www.linkedin.com/company/vsecorp,1001-5000,"$1,150,000,000",1959
Gantry,https://www.crunchbase.com/organization/newmark-realty-capital-inc,"Feb 3, 2026","$66,700,000",Not Started,"Commercial Real Estate, Mortgage, Real Estate","San Francisco, California, United States",Gantry is a commercial real estate firm.,"13,470",https://gantryinc.com/,$10M to $50M,—,—,https://x.com/gantry_inc,https://www.linkedin.com/company/gantryinc/,101-250,"$21,200,000",1991
Bluff,https://www.crunchbase.com/organization/bluff,"Feb 3, 2026","$21,000,000",Not Started,Publishing,"Atlanta, Georgia, United States",Bluff Magazine is poker's leading publication for a reason.,"13,862",http://www.bluff.com/,Less than $1M,"Makers Fund, Maximum Frequency Ventures, 1kx, Tristan Thompson",1kx,https://x.com/bluffmagazine,,1-10,"$21,000,000",—
TenneT Germany,https://www.crunchbase.com/organization/tennet-germany,"Feb 3, 2026","€24,800,000,000",Not Started,"Electrical Distribution, Energy, Infrastructure","Bayreuth, Bayern, Germany",TenneT Germany cross-border grid development and pioneer in linking mainland Europe to one of the world’s largest renewable energy sources.,"14,334",https://www.tennet.eu/de,$1B to $10B,"KfW, GIC, APG Asset Management, Norges Bank Investment Management",KfW,https://x.com/TenneT_Germany,https://www.linkedin.com/company/tennet-germany/about/,5001-10000,"€3,300,000,000",1998
Exponent Financial,https://www.crunchbase.com/organization/exponent-financial,"Feb 3, 2026","$20,000,000",Not Started,"Credit Cards, Finance, Financial Services, FinTech, Franchise, Information Technology, Internet, Lending, Small and Medium Businesses","New York, New York, United States",Exponent is a financial platform designed for franchise owners and multi-location enterprises.,"15,046",https://exponentfi.com/,—,"Jovian Capital Management, Era","Era, Jovian Capital Management",,https://www.linkedin.com/company/exponentfi,11-50,"$20,000,000",2023
Hublo,https://www.crunchbase.com/organization/hublo,"Feb 3, 2026","$96,601,105",Not Started,"Health Care, Software","Paris, Ile-de-France, France",Hublo provides software that ease healthcare professionals daily life so that they can focus on taking care of patients.,"16,632",https://www.hublo.com/,$10M to $50M,"Bpifrance, Y Combinator, Revaia, Acton Capital, Five Arrows Principal Investments","Acton Capital, Bpifrance, Revaia",https://x.com/_hublo_?s=21,https://www.linkedin.com/company/hublo-fr,101-250,"€40,000,000","Sep 1, 2016"
KluraLabs,https://www.crunchbase.com/organization/codikoat,"Feb 3, 2026","£8,000,000",Not Started,"Biotechnology, Food and Beverage, Life Science, Manufacturing, Nanotechnology, Retail","Haverhill, Suffolk, United Kingdom",KluraLabs is a manufacturing company that develops products using nanotechnology to inactivate viruses and bacteria.,"16,812",https://www.klura.com/,$1M to $10M,"Starship Ventures, Ahren Innovation Capital, JamJar Investments, Triple B, Bramble Partners","Ahren Innovation Capital, Starship Ventures",https://x.com/codikoat?lang=en,https://www.linkedin.com/company/codikoat/,11-50,"£8,000,000",2020
Nufabrx,https://www.crunchbase.com/organization/nufabrx,"Feb 3, 2026","$15,000,000",Not Started,"3D Printing, Beauty, Food and Beverage, Health Care, Manufacturing, Wine And Spirits","Seattle, Washington, United States",Nufabrx manufactures pillowcases designed to actively fight blemishes while its users are asleep.,"18,969",http://nufabrx.com/,$1M to $10M,"Meltzer Capital, Charlotte Angel Fund, Fields Texas, North Carolina State University Wolfpack Fund, DBR Investment","Angela Simmons, Matt Soule, Meltzer Capital, Michael Twilley, Oliver Crary, Steve Vetter",https://x.com/Nufabrx,https://www.linkedin.com/company/nufabrxtech,11-50,"$5,000,000",2012
OneDome,https://www.crunchbase.com/organization/onedome,"Feb 3, 2026","£48,249,999",Not Started,"FinTech, Marketplace, Real Estate","London, England, United Kingdom",OneDome is the World's First eHomeBuying Platform,"21,889",http://www.onedome.com/,$10M to $50M,"The Future Fund, Channel 4 Ventures, Nour Nouf Ventures, David Giampaolo, Lord David Alliance","Channel 4 Ventures, David Giampaolo, Edward Rumble",https://x.com/OneDome,https://www.linkedin.com/company/onedome,251-500,"£25,000,000","Apr 11, 2016"
Sangamo Therapeutics,https://www.crunchbase.com/organization/sangamo-biosciences,"Feb 3, 2026","$594,100,000",Not Started,"Biotechnology, Genetics, Health Care, Pharmaceutical, Therapeutics","Richmond, California, United States","Sangamo researches, develops and commercializes engineered DNA-binding proteins for the development of novel therapeutic strategies.","27,980",http://www.sangamo.com/,$50M to $100M,"National Institutes of Health, California Institute for Regenerative Medicine","California Institute for Regenerative Medicine, National Institutes of Health",https://x.com/sangamotx,https://www.linkedin.com/company/sangamo-therapeutics,251-500,"$25,000,000",1995
Credible Data,https://www.crunchbase.com/organization/credible-data,"Feb 3, 2026","$10,339,999",Not Started,"Agentic AI, Developer APIs, Foundational AI","Boulder, Colorado, United States","Credible Data develops context engines for AI-native data experiences, including analysis tools, dashboards, APIs, and agents.","28,593",https://credibledata.com/,—,—,—,https://x.com/credibledatahq,https://www.linkedin.com/company/credibledata/,1-10,"$10,339,999",2025
TechBBQ,https://www.crunchbase.com/organization/techbbq,"Feb 3, 2026","$8,543,091",Not Started,"Event Management, Events, Non Profit","Copenhagen, Hovedstaden, Denmark",TechBBQ is a non-profit event management organization that hosts startup capital programs.,"32,506",https://techbbq.dk/,$1M to $10M,"HSBC Innovation Banking, Novo Nordisk Foundation, Industriens Fond, Denmark's Business Promotion Board, The Industry Foundation","Denmark's Business Promotion Board, Industriens Fond",https://x.com/TechBBQ,https://www.linkedin.com/company/techbbq/,11-50,"€2,000,000",2012
