Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
University of Eastern Finland,https://www.crunchbase.com/organization/university-of-eastern-finland,"Jun 18, 2025","€12,800,000",Not Started,"Education, Higher Education, Universities","Joensuu, Eastern Finland, Finland",University of Eastern Finland is a multidisciplinary university which offers teaching in more than 100 major subjects.,"46,604",http://www.uef.fi/,$1M to $10M,"Business Finland, European Union, European Commission","Business Finland, European Commission, European Union",https://x.com/UniEastFinland,https://www.linkedin.com/school/university-of-eastern-finland/,1001-5000,"€2,800,000",2010
Cheplapharm Arzneimittel,https://www.crunchbase.com/organization/cheplapharm-arzneimittel,"Jun 18, 2025","€3,080,000,000",Not Started,"Cosmetics, Health Care, Pharmaceutical, Therapeutics","Greifswald, Mecklenburg-Vorpommern, Germany","Cheplapharm is a pharmaceutical company that offers branded drugs, medical products, supplements, and cosmetics.","49,067",https://www.cheplapharm.com/,$1M to $10M,"GIC, Atlantic Park","Atlantic Park, GIC",,https://www.linkedin.com/company/cheplapharm-arzneimittel-gmbh/,501-1000,"€750,000,000",1998
Metra,https://www.crunchbase.com/organization/metra-rail-service-of-northern-illinois,"Jun 18, 2025","$104,000,000",Not Started,"Computer, Information Technology, Transportation","Chicago, Illinois, United States",Metra Rail Service of Northern Illinois is computer rail system.,"50,963",https://www.metra.com/,—,CMAP,CMAP,https://x.com/metra,https://www.linkedin.com/company/metra,1001-5000,"$104,000,000","Jan 1, 1984"
ONiO,https://www.crunchbase.com/organization/onio-347a,"Jun 18, 2025","€7,495,500",Not Started,"Battery, Internet of Things, Semiconductor","Oslo, Oslo, Norway","ONiO is a semiconductor company that brings self-powered, batteryless solutions to the IoT market.","51,873",http://onio.com/,Less than $1M,"European Innovation Council, Maki.vc, node.vc","European Innovation Council, Maki.vc, node.vc",,https://www.linkedin.com/company/oniohq,11-50,"€5,000,000",2016
Grifin,https://www.crunchbase.com/organization/grifin,"Jun 18, 2025","$11,000,000",Not Started,"Apps, E-Commerce, Finance, Mobile Apps, Personal Finance","Tampa, Florida, United States",Buy Stock Where You Shop,"54,719",http://www.grifin.com/,$1M to $10M,"Gaingels, Draper Associates, Correlation Ventures, TTV Capital, Miami Angels","Nava Ventures, TTV Capital",https://x.com/grifinapp,https://www.linkedin.com/company/grifinapp/,11-50,"$11,000,000","Jun 30, 2017"
ITPartners+,https://www.crunchbase.com/organization/itpartners-ee0a,"Jun 18, 2025","$30,000,000",Not Started,"Information Technology, Network Security, Security, Software, VoIP","Grand Rapids, Michigan, United States","ITPartners+ is an information technology service company that provides managed networking, troubleshooting, and security solutions.","59,280",https://itpartners.com/,—,Metropolitan Partners,Metropolitan Partners,https://x.com/itpartners13,https://www.linkedin.com/company/itpar,11-50,"$30,000,000",2007
mBank,https://www.crunchbase.com/organization/mbank,"Jun 18, 2025","€400,000,000",Not Started,"Banking, Financial Services, Mortgage","Lodz, Lodzkie, Poland",mBank of 13 years is the leader of e-banking in Poland. Our mission is to maximize benefits and convenience in personal and corporate,"62,475",http://mbank.pl/,$1B to $10B,—,—,https://x.com/mBankpl,https://www.linkedin.com/company/mbank-s-a/,5001-10000,"€400,000,000",1986
Pelico,https://www.crunchbase.com/organization/pelico,"Jun 18, 2025","$72,435,694",Not Started,"Software, Supply Chain Management","Paris, Ile-de-France, France","SaaS, Data platform, Supply Chain","63,468",https://www.pelico.ai/,—,"General Catalyst, 83North, Isai, Serena, La Famiglia","83North, General Catalyst, Serena",https://x.com/pelico_ai,https://www.linkedin.com/company/pelico-io/?lipi=urn%3Ali%3Apage%3Acompanies_company_about_index%3Bce859120-a78f-4f72-86cc-37f395eaf06e,101-250,"$40,000,000",2019
Oriola,https://www.crunchbase.com/organization/oriola,"Jun 18, 2025","€70,000,000",Not Started,"Health Care, Medical, Pharmaceutical","Espoo, Southern Finland, Finland",Oriola is a company that helps human beings to live a healthy life by supplying medicines & other wellbeing products through pharmacies.,"68,008",https://www.oriola.com/,$1B to $10B,—,—,,https://www.linkedin.com/company/oriolacorporation,501-1000,"€70,000,000","Jan 1, 2006"
First Bank,https://www.crunchbase.com/organization/first-bank-d593,"Jun 18, 2025","$35,000,000",Not Started,"Banking, Credit Cards, Debit Cards, Financial Services","Dalton, Georgia, United States",First Bank provides financial and banking services.,"74,617",https://www.myfirstbank.com/,$10M to $50M,—,—,https://x.com/myfirstbnk,https://www.linkedin.com/company/myfirstbank/,251-500,"$35,000,000","Jan 1, 1995"
Sparc Foundry,https://www.crunchbase.com/organization/sparc-foundry,"Jun 18, 2025","€17,200,000",Not Started,"Application Specific Integrated Circuit (ASIC), Manufacturing, Semiconductor","Vigo, Galicia, Spain","Sparc Foundry specializes in the manufacture of photonic semiconductors, focusing on the production of photonic integrated circuit wafers.","76,824",https://sparcfoundry.com/,—,SETT,SETT,,https://www.linkedin.com/company/sparc-foundry/,1-10,"€17,200,000",2022
Carefull,https://www.crunchbase.com/organization/carefull,"Jun 18, 2025","$19,700,000",Not Started,"Elder Care, Elderly, Financial Services, FinTech, Mobile Apps","New York, New York, United States",Organize and protect your loved one's finances.,"77,809",https://www.getcarefull.com/,$1M to $10M,"Bessemer Venture Partners, TTV Capital, Fin Capital, Commerce Ventures, MassChallenge","Bessemer Venture Partners, CIBC Innovation Banking, Fin Capital, MassChallenge, NextView Ventures",https://x.com/getcarefull,https://www.linkedin.com/company/getcarefull/,11-50,—,"Oct 1, 2019"
Mountain BizWorks,https://www.crunchbase.com/organization/mountain-bizworks,"Jun 18, 2025","$6,815,719",Not Started,"Communities, Financial Services, Non Profit, Training","Asheville, North Carolina, United States","Mountain BizWorks, a U.S. Treasury certified non-profit community development financial institution.","103,761",http://www.mountainbizworks.org/,$1M to $10M,"Truist Foundation Western North Carolina Recovery and Resiliency Fund, Community Development Financial Institutions Fund, US Department of Commerce, Economic Development Administation, NC IDEA, Wells Fargo Foundation","Community Development Financial Institutions Fund, NC IDEA, Truist Foundation Western North Carolina Recovery and Resiliency Fund, US Department of Commerce, Economic Development Administation, Wells Fargo Foundation",https://x.com/mtnbizworks,https://www.linkedin.com/company/mountain-bizworks,11-50,"$1,000,000",1989
FiberCop,https://www.crunchbase.com/organization/fibercop,"Jun 18, 2025","€3,238,700,000",Not Started,Telecommunications,"Milan, Lombardia, Italy",FiberCop aim of developing digital services through high-performance fiber optic connections.,"108,905",http://www.fibercop.it/,$1B to $10B,Kohlberg Kravis Roberts & Co.,Kohlberg Kravis Roberts & Co.,https://x.com/FiberCop_SpA,https://www.linkedin.com/company/fibercop,10001+,"€2,800,000,000","Apr 1, 2021"
K33,https://www.crunchbase.com/organization/k33,"Jun 18, 2025","SEK185,000,000",Not Started,"Advice, Finance, Financial Services, Wealth Management","Oslo, Oslo, Norway",K33 is a wealth management platform that provides digital assets investment and advisory services.,"122,091",https://k33.com/,—,—,—,https://x.com/K33Research,https://www.linkedin.com/company/k33,11-50,"SEK125,000,000",2018
Groupon,https://www.crunchbase.com/organization/groupon,"Jun 18, 2025","$1,631,000,000",Not Started,"E-Commerce, Internet, Retail, Social Media","Chicago, Illinois, United States",Groupon is a deal-of-the-day website that offers discounted gift certificates usable at local or national companies.,"151,645",http://www.groupon.com/,$100M to $500M,"Andreessen Horowitz, Accel, RTP Global, Techstars, Battery Ventures","Accel, Atairos, DST Global, MIG Capital, New Enterprise Associates",https://x.com/groupon,http://www.linkedin.com/company/groupon,1001-5000,"$244,000,000",2007
Thor Medical,https://www.crunchbase.com/organization/nordic-nanovector,"Jun 18, 2025","NOK349,199,400",Not Started,"Biotechnology, Life Science, Medical","Oslo, Oslo, Norway",Thor Medical is a biopharmaceutical company dedicated to extending and improving the lives of patients with haematological cancers.,"157,010",https://www.thormedical.com/,Less than $1M,"Birk Venture, Norwegian Research Council",Norwegian Research Council,,https://www.linkedin.com/company/nordic-nanovector-as/,1-10,"NOK86,400,000",2009
First Bank,https://www.crunchbase.com/organization/first-bank,"Jun 18, 2025","$35,000,000",Not Started,"Banking, Financial Services","Robbinsville, New Jersey, United States",First Bank is the personal and business banking.,"193,657",http://www.firstbanknj.com/,$100M to $500M,—,—,,https://www.linkedin.com/company/first-bank-nj,101-250,"$35,000,000",2007
Boreo Plc,https://www.crunchbase.com/organization/boreo-plc,"Jun 18, 2025","€10,000,000",Not Started,"Industrial Manufacturing, Machinery Manufacturing","Vantaa, Southern Finland, Finland",Boreo Plc is a Industrial Machinery Manufacturing company.,"205,976",http://www.boreo.com/,—,Protector Forsikring ASA,Protector Forsikring ASA,,https://www.linkedin.com/company/boreo-oyj/,251-500,"€10,000,000",1969
Helsing,https://www.crunchbase.com/organization/helsing,"Jun 17, 2025","€1,361,500,000",Not Started,"Artificial Intelligence (AI), Drones, Information Technology, Military, Software","Munich, Bayern, Germany","Helsing develops AI-powered defense tech, focusing on drones and software, to enhance military capabilities for democratic nations.",255,https://www.helsing.ai/,$1B to $10B,"General Catalyst, Lightspeed Venture Partners, Accel, BDT & MSD Partners, Greenoaks","General Catalyst, Prima Materia",https://x.com/helsingai,https://www.linkedin.com/company/helsing,501-1000,"€600,000,000",2021
Sword Health,https://www.crunchbase.com/organization/sword-health,"Jun 17, 2025","$493,466,017",Not Started,"Artificial Intelligence (AI), Health Care, Medical, mHealth, Therapeutics","New York, New York, United States",Sword Health offers AI-powered physical therapy solutions for pain recovery at home.,268,http://www.swordhealth.com/,$1M to $10M,"General Catalyst, LocalGlobe, Sapphire Ventures, Khosla Ventures, Founders Fund","General Catalyst, Horizon 2020, Khosla Ventures, Sapphire Ventures, Transformation Capital, Vesalius Biocapital Partners",https://x.com/swordhealth,https://www.linkedin.com/company/swordhealth,1001-5000,"$40,000,000",2015
Mach Industries,https://www.crunchbase.com/organization/mach-industries,"Jun 17, 2025","$184,700,000",Not Started,"Drone Management, Industrial, Infrastructure, Manufacturing, National Security","Huntington Beach, California, United States",Mach Industries is a defense manufacturing company that develops unmanned systems and defense infrastructure.,627,https://www.machindustries.com/,$1M to $10M,"Sequoia Capital, Khosla Ventures, DCVC, Bedrock, Champion Hill Ventures","Bedrock, Khosla Ventures, Sequoia Capital",https://x.com/Mach_Industries,https://www.linkedin.com/company/machindustries,101-250,"$100,000,000",2023
Seekr,https://www.crunchbase.com/organization/seekr-fb2a,"Jun 17, 2025","$164,303,012",Not Started,"Artificial Intelligence (AI), Internet, Machine Learning, SaaS","Reston, Virginia, United States","Seekr is an AI company that empowers enterprises & government agencies to build accurate, explainable AI solutions ready for critical impact",663,https://seekr.com/,$10M to $50M,"AMD Ventures, Danu Venture Group","AMD Ventures, Danu Venture Group",https://x.com/seekrscore,https://www.linkedin.com/company/seekrtechnologies,101-250,"$17,303,012",Feb 2021
Nabla,https://www.crunchbase.com/organization/nabla,"Jun 17, 2025","$114,600,000",Not Started,"Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, Machine Learning","Paris, Ile-de-France, France",Nabla is a healthcare tech company providing AI tools that generate real-time clinical notes to support clinicians.,"1,085",https://www.nabla.com/,$10M to $50M,"Cathay Innovation, DST Global, HV Capital, Highland Europe, ARVO VENTURE CAPITAL","Cathay Innovation, HV Capital",https://x.com/nabla_ai,https://www.linkedin.com/company/nablahq,101-250,"$70,000,000",Jul 2018
PureCycle Technologies,https://www.crunchbase.com/organization/purecycle-technologies,"Jun 17, 2025","$1,144,200,020",Not Started,"Chemical Engineering, Recycling, Waste Management","Jacksonville, Florida, United States",PureCycle Technologies offers the only recycled polypropylene with properties equal to virgin polymer.,"3,114",https://purecycle.com/,$1M to $10M,"AptarGroup, SK geo centric, Wasserstein & Co., Duquesne Family Office, Closed Loop Fund","Closed Loop Fund, SK geo centric, Sylebra Capital",https://x.com/purecycletech,https://www.linkedin.com/company/purecycletechnologies/,101-250,"$300,000,000",2015
Veracity,https://www.crunchbase.com/organization/veracity-selfcare,"Jun 17, 2025","$11,900,000",Not Started,"Dietary Supplements, Health Care, Personal Health, Wellness","New York, New York, United States",Veracity is a root-cause metabolic health platform that provides clinically-backed and drug-free solutions.,"3,224",http://veracityselfcare.com/,$1M to $10M,"L Catterton, Maveron, Silas Capital, Global Founders Capital, Meridian Street Capital","Global Founders Capital, Maveron, Melitas Ventures, Meridian Street Capital",https://x.com/veracityslfcare,https://www.linkedin.com/company/veracity-selfcare/?viewAsMember=true,1-10,"$6,000,000",2020
Visby Medical,https://www.crunchbase.com/organization/clickdiagnostics,"Jun 17, 2025","$435,811,564",Not Started,"Health Care, Health Diagnostics, Medical","San Jose, California, United States",Visby Medical is a diagnostics company that develops polymerase chain reaction diagnostic tests for the detection of infectious diseases.,"3,421",https://www.visbymedical.com/,$50M to $100M,"Plug and Play, Catalio Capital Management, Pitango VC, Lightrock, Cedars Sinai","Artiman Ventures, Biomedical Advanced Research and Development Authority (BARDA), CARB-X, Catalio Capital Management, Cedars Sinai, Hutchison Port Group, Lightrock, Ping An Global Voyager, Plug and Play",https://x.com/visbymedical,https://www.linkedin.com/company/visbymedical,101-250,"$55,000,000",Dec 2012
Teamworks,https://www.crunchbase.com/organization/teamworks,"Jun 17, 2025","$422,151,452",Not Started,"Information Technology, Operating Systems, Software, Sports, Training","Durham, North Carolina, United States","Teamworks is an operating system for sports that supports talent acquisition, seamless operations, and holistic performance development.","3,700",http://www.teamworks.com/,$50M to $100M,"General Catalyst, Dragoneer Investment Group, Teamworthy Ventures, Delta-v Capital, Seaport Capital","Delta-v Capital, Dragoneer Investment Group, General Catalyst, Seaport Capital",https://x.com/teamworks,https://www.linkedin.com/company/teamworksapp,251-500,"$235,000,000",2009
Applied Intuition,https://www.crunchbase.com/organization/applied-intuition,"Jun 17, 2025","$1,501,500,000",Not Started,"Artificial Intelligence (AI), Autonomous Vehicles, Enterprise Software, Infrastructure, Software","Mountain View, California, United States","Applied Intuition provides software infrastructure to safely develop, test, and deploy autonomous vehicles  at scale.","6,857",https://appliedintuition.com/,—,"Andreessen Horowitz, Franklin Templeton, General Catalyst, BlackRock, Tribe Capital","Addition, Andreessen Horowitz, BlackRock, Coatue, Elad Gil, Floodgate, General Catalyst, Kleiner Perkins, Lux Capital, Porsche Investments Management",https://x.com/AppliedInt,https://www.linkedin.com/company/applied-intuition-inc,1001-5000,"$600,000,000",2017
Cranfield University,https://www.crunchbase.com/organization/cranfield-university,"Jun 17, 2025","£99,120,853",Not Started,"EdTech, Education, Higher Education","Bedford, Bedfordshire, United Kingdom",Cranfield University is a postgraduate university that is a global leader for education and transformational research in technology,"7,729",http://www.cranfield.ac.uk/,$100M to $500M,"Santander, UK Government, UK Department for Transport, UK Research Partnership Investment Fund","Santander, UK Department for Transport, UK Government",https://x.com/CranfieldUni,http://www.linkedin.com/company/cranfield-university,1001-5000,—,1993
Extend,https://www.crunchbase.com/organization/extend-4876,"Jun 17, 2025","$17,500,000",Not Started,Software,"New York, New York, United States",Extend is an artificial intelligence company that transforms documents into structured data using LLMs.,"8,084",https://www.extend.app/,$1M to $10M,"Y Combinator, Innovation Endeavors, Homebrew, Guillermo Rauch, Character","Innovation Endeavors, Y Combinator",https://x.com/ExtendHQ,https://www.linkedin.com/company/extend-app,11-50,"$17,000,000",2023
Uncountable,https://www.crunchbase.com/organization/uncountable,"Jun 17, 2025","$27,000,000",Not Started,"Analytics, Artificial Intelligence (AI), Machine Learning, Software","San Francisco, California, United States",Uncountable provides a unified R&D laboratory informatics platform for digital transformation in industrial research and development.,"8,407",https://www.uncountable.com/,$1M to $10M,"8VC, Y Combinator, SE Ventures, Sageview Capital, Teamworthy Ventures",Sageview Capital,https://x.com/uncountable_inc,https://www.linkedin.com/company/18351331,51-100,"$27,000,000","Jun 1, 2016"
HOPPR,https://www.crunchbase.com/organization/hoppr-338a,"Jun 17, 2025","$31,500,000",Not Started,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Information Technology, Medical, Software","Chicago, Illinois, United States","At HOPPR, we empower developers to build AI medical imaging apps to improve care access, efficiency & equity in healthcare.","8,595",https://www.hoppr.ai/,$10M to $50M,"PSG Equity, Greycroft, Health2047, Morningside, Fortitude Ventures","Greycroft, Kivu Ventures",,https://www.linkedin.com/company/hopprai,11-50,"$31,500,000",2019
EigenLabs,https://www.crunchbase.com/organization/eigen-labs,"Jun 17, 2025","$234,400,000",Not Started,"Blockchain, Cryptocurrency, Information Technology, Innovation Management, Internet","Seattle, Washington, United States",EigenLabs is a blockchain infrastructure startup that enables the restaking of ETH across various decentralized applications.,"9,322",https://www.eigenlabs.org/,$1M to $10M,"a16z crypto, Coinbase Ventures, Blockchain Capital, Figment Capital, Breyer Capital","a16z crypto, Blockchain Capital",https://x.com/eigen_labs,https://www.linkedin.com/company/eigenlabsorg,51-100,"$70,000,000",2021
Local Infusion,https://www.crunchbase.com/organization/local-infusion,"Jun 17, 2025","$44,000,000",Not Started,"Health Care, Pharmaceutical, Therapeutics","Nashville, Tennessee, United States",Local Infusion is a healthcare services provider that specializes in infusion therapy and related medical treatments.,"9,613",https://mylocalinfusion.com/,$1M to $10M,"Transformation Capital, Blisce, Brand Foundry Ventures, Meridian Street Capital, PharmStars","Blisce, Brand Foundry Ventures, Meridian Street Capital, PharmStars, Transformation Capital",https://x.com/MyLocalInfusion,https://www.linkedin.com/company/local-infusion/,11-50,"$30,000,000",2022
Avantus,https://www.crunchbase.com/organization/8minute-solar-energy,"Jun 17, 2025","$1,877,000,000",Not Started,"Clean Energy, CleanTech, Energy, Renewable Energy, Solar","Los Angeles, California, United States",Avantus develops large-scale solar and solar-plus-storage projects to drive the adoption of zero-emission energy.,"11,153",https://avantus.com/,$100M to $500M,"HSBC, J.P. Morgan Asset Management, Rabobank, Sumitomo Mitsui Banking Corporation, Mizuho Financial Group","CIT Group, EIG Global Energy Partners(EIG), ING Capital LLC, J.P. Morgan Asset Management, Macquarie Capital, Mizuho Financial Group, Sumitomo Mitsui Banking Corporation, Truist Securities, Upper Bay Infrastructure Partners",https://x.com/avantusenergy,https://www.linkedin.com/company/avantus,101-250,"$500,000,000","Jan 1, 2019"
Biotia,https://www.crunchbase.com/organization/biotia,"Jun 17, 2025","$10,700,000",Not Started,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Genetics, Health Care, Machine Learning, Software","Brooklyn, New York, United States",Biotia is a health tech startup offering AI-based solutions to diagnose and control infectious disease.,"11,413",http://biotia.io/,Less than $1M,"Everywhere Ventures, Tau Ventures, DigitalDx Ventures, Phoenix Venture Partners, SeedToB Capital","Falcon III Ventures, Humans in Space, OCA Ventures",https://x.com/BiotiaNYC,https://www.linkedin.com/company/biotia,1-10,"$300,000","Jan 15, 2016"
Inclined Technologies,https://www.crunchbase.com/organization/inclined-technologies,"Jun 17, 2025","$26,880,032",Not Started,"Consumer Lending, Financial Services, FinTech, Lending","San Francisco, California, United States",Inclined is a financial technology company that helps policyholders enhance the value of their life insurance policies.,"13,074",https://inclined.com/,$1M to $10M,"Anthemis, Northwestern Mutual, Intersection Growth Partners, HSCM Ventures",HSCM Ventures,,https://www.linkedin.com/company/inclined-tech,11-50,"$7,880,032",2020
Fleet Device Management,https://www.crunchbase.com/organization/fleet-device-management,"Jun 17, 2025","$54,000,000",Not Started,"Cyber Security, IT Infrastructure, IT Management, Network Security, Software","San Francisco, California, United States",Fleet Device Management offers an open-source device management platform for IT and endpoint security teams.,"13,267",https://fleetdm.com/,$1M to $10M,"Ten Eleven Ventures, CRV, Moonfire Ventures, GTMfund, Guillermo Rauch","CRV, Ironwood Ventures, Ten Eleven Ventures",https://x.com/fleetctl,https://www.linkedin.com/company/fleetdm/,11-50,"$27,000,000",Oct 2020
Root,https://www.crunchbase.com/organization/root-1d6c,"Jun 17, 2025","$9,000,000",Not Started,"Apps, Information Technology, Software","West Hollywood, California, United States",Root is a communication platform offering tools for community management and engagement.,"14,404",https://rootapp.com/,—,"Headline, Day One Ventures, Konvoy, Clark Valberg, Kun Gao","Headline, Konvoy",,https://www.linkedin.com/company/therootapp,11-50,"$9,000,000",2023
Budderfly,https://www.crunchbase.com/organization/budderfly,"Jun 17, 2025","$382,000,000",Not Started,"Energy, Energy Efficiency, Energy Management, Software","Shelton, Connecticut, United States",Budderfly is an energy management company with devices that measure and report on all elements of energy use.,"18,241",https://www.budderfly.com/,$10M to $50M,"Nuveen, Edison Partners, Connecticut Innovations, Balance Point Capital Partners, Connecticut Green Bank","Albert Subbloie, Balance Point Capital Partners, Connecticut Green Bank, Edison Partners, Nuveen, Vantage Infrastructure",,https://www.linkedin.com/company/budderfly-inc/,101-250,"$100,000,000",2007
Verve,https://www.crunchbase.com/organization/verve-group,"Jun 17, 2025","$101,182,580",Not Started,"Ad Exchange, Advertising, Advertising Platforms, App Marketing, Artificial Intelligence (AI), Digital Media, Machine Learning, Marketing, Mobile Advertising, Mobile Apps","New York, New York, United States","Verve’s omnichannel ad platform connects advertisers, agencies, brands, and publishers to people in real time.","21,338",https://www.verve.com/,$100M to $500M,"BlueRun Ventures, The Associated Press, Qualcomm Ventures, NGP Capital, Silicon Valley Bank","BlueRun Ventures, NGP Capital, Qualcomm Ventures, Silicon Valley Bank, The Associated Press",https://x.com/verve_inc,https://www.linkedin.com/company/verve-ad-solutions/,501-1000,"SEK360,000,000",2005
PrismaX,https://www.crunchbase.com/organization/prismax,"Jun 17, 2025","$11,000,000",Not Started,"Artificial Intelligence (AI), Information Technology, Robotics","San Francisco, California, United States",PrismaX is a robotics intelligence platform that offers decentralized data collection and model training.,"21,522",https://prismax.ai/,—,"a16z crypto, Symbolic Capital, Blockchain Builders Fund, Volt Capital, Virtuals Protocol",a16z crypto,https://x.com/PrismaXai,https://www.linkedin.com/company/prismaxai/,11-50,"$11,000,000",2024
Digger,https://www.crunchbase.com/organization/digger-ec76,"Jun 17, 2025","$6,900,000",Not Started,"Cloud Infrastructure, Cloud Security, Developer Tools, DevOps, Open Source, Software","San Francisco, California, United States",Securing Terraform deployments,"23,048",https://digger.dev/,—,"Entrepreneurs First, Notion Capital, Initialized Capital, Zero Prime Ventures, DST Global","Firstminute Capital, Initialized Capital",https://x.com/digger_dev,https://www.linkedin.com/company/diggerhq/,1-10,"$3,600,000","Sep 30, 2020"
FIDx,https://www.crunchbase.com/organization/fidx,"Jun 17, 2025","$45,370,308",Not Started,"Finance, Financial Services, Retirement","Berwyn, Pennsylvania, United States","FIDx provides retirement planning, wealth planning, financial advice, and planning services to protect individuals and families.","23,567",https://fid-x.com/,$10M to $50M,"Invesco, Envestnet, Prudential Financial, Franklin Templeton, Axonic Insurance","Global Atlantic, Prudential Financial",,https://www.linkedin.com/company/fidx/,51-100,—,2017
Glytec,https://www.crunchbase.com/organization/glytec,"Jun 17, 2025","$77,973,227",Not Started,"Health Care, Medical, Software, Therapeutics","Greenville, South Carolina, United States",Glytec is an insulin management software company that helps healthcare providers improve both the quality and the cost of care.,"23,820",https://glytec.com/,$10M to $50M,"Silicon Valley Bank, Hayfin Capital Management, Savitr Capital, Standard Pacific Capital Holdings, Sea Dragon Healthcare Partners","Hayfin Capital Management, Savitr Capital, Sea Dragon Healthcare Partners, Silicon Valley Bank",https://x.com/glytec,https://www.linkedin.com/company/glytec-llc/,51-100,"$36,000,000",2006
Corvia Medical,https://www.crunchbase.com/organization/dc-devices,"Jun 17, 2025","$174,412,483",Not Started,"Biopharma, Health Care, Medical Device","Andover, Massachusetts, United States",Corvia Medical develops transcatheter device designed to reduce the symptoms or slow the progression of heart failure.,"25,569",https://corviamedical.com/home/,$1M to $10M,"General Catalyst, Third Rock Ventures, Lumira Ventures, Accelmed",Accelmed,,https://www.linkedin.com/company/corvia-medical/,11-50,"$55,000,000",2009
Arima Genomics,https://www.crunchbase.com/organization/arima-genomics,"Jun 17, 2025","$29,000,000",Not Started,"Biotechnology, Health Care, Life Science, Medical","San Diego, California, United States",Arima Genomics is a biotechnology company that develops solutions to drive genomics discovery.,"25,976",https://arimagenomics.com/,$1M to $10M,"Illumina Ventures, Agilent Technologies, Berkeley Catalyst Fund (BCF), TCA Venture Group, Vectr","Agilent Technologies, Cowin Venture, Genetron Health, Hiaqua Investments, Illumina Ventures, Ladder Ventures, TCA Venture Group",https://x.com/ArimaGenomics,https://www.linkedin.com/company/arima-genomics-inc-,11-50,"$22,000,000",2015
WISeSAT.SPACE,https://www.crunchbase.com/organization/wisesat-space,"Jun 17, 2025","$10,000,000",Not Started,"Cyber Security, Information Technology, Internet of Things","Zug, Zug, Switzerland","WISeSAT.SPACE focuses on space technology for secure satellite communication for IoT applications, enabling global connectivity.","30,464",https://wisesat.space/,—,SEALSQ,SEALSQ,,https://www.linkedin.com/company/wisesat-space/,11-50,"$10,000,000",2021
Orange Quantum Systems,https://www.crunchbase.com/organization/orange-quantum-systems,"Jun 17, 2025","€13,500,000",Not Started,"Quantum Computing, Software, Software Engineering, Technical Support","Delft, Zuid-Holland, The Netherlands","Orange Quantum Systems offers quantum software, diagnosis, and system services.","32,646",https://orangeqs.com/,$1M to $10M,"Cottonwood Technology Fund, QDNL Participations, InnovationQuarter, Qbeat Ventures, EIC Accelerator","Cottonwood Technology Fund, EIC Accelerator, Icecat Capital, QDNL Participations",https://x.com/orangeqs,https://www.linkedin.com/company/orangeqs,11-50,"€12,000,000",2020
Fiber Global,https://www.crunchbase.com/organization/fiber-global,"Jun 17, 2025","$20,000,000",Not Started,"Building Material, Recycling, Waste Management","Lafayette, Indiana, United States","Fiber Global creates building materials from reclaimed waste, focusing on sustainable, upcycled products for construction.","32,957",https://www.fiberglobal.com/,$1M to $10M,DBL Partners,DBL Partners,,https://www.linkedin.com/company/fiber-global-inc,1-10,"$20,000,000",2023
James Hardie,https://www.crunchbase.com/organization/james-hardie,"Jun 17, 2025","$5,200,000,000",Not Started,"Building Material, Civil Engineering, Manufacturing","Dublin, Dublin, Ireland",James Hardie Industries plc is a manufacturer of fiber cement products and systems for internal and external building construction,"33,599",https://www.jameshardie.com/,$1B to $10B,—,—,https://x.com/JamesHardie,https://www.linkedin.com/company/jameshardie/,5001-10000,"$1,700,000,000",1888
Blue Elephant Energy,https://www.crunchbase.com/organization/blue-elephant-energy,"Jun 17, 2025","€200,000,000",Not Started,"Clean Energy, Energy, Solar","Hamburg, Hamburg, Germany",Blue Elephant Energy is an energy solution company that produces clean energy for climate protection.,"35,073",https://www.blueelephantenergy.com/,$1M to $10M,Infranity,Infranity,,https://www.linkedin.com/company/blue-elephant-energy/,51-100,"€200,000,000",2016
Relief,https://www.crunchbase.com/organization/relief-app,"Jun 17, 2025","$17,000,000",Not Started,"Apps, Finance, Financial Services","Miami, Florida, United States",Relief is a mobile app that delivers on debt-elimination commitment.,"35,565",https://www.relief.app/,$1M to $10M,"Collaborative Fund, Everywhere Ventures, Brand Foundry Ventures, Animal Capital, National Debt Relief",National Debt Relief,https://x.com/startrelief,https://www.linkedin.com/company/reliefapp,11-50,—,"Oct 15, 2020"
Celltrio,https://www.crunchbase.com/organization/celltrio,"Jun 17, 2025","$15,000,000",Not Started,"Information Technology, Manufacturing, Robotics","Fremont, California, United States",Celltrio is a manufacturer of cell culturing automation and biobanking solutions.,"37,265",https://www.celltrio.com/,Less than $1M,Premier Partners,Premier Partners,https://x.com/CellTrio,https://www.linkedin.com/company/celltrio,11-50,"$15,000,000",2018
