Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Laclarée,https://www.crunchbase.com/organization/laclar%C3%A9e,"Jan 28, 2025","€8,000,000",Not Started,Eyewear,"Lyon, Rhone-Alpes, France",Laclarée develops a pair of adaptive eyeglasses for presbyopia.,"69,582",http://www.laclaree-vision.com/,—,"Bpifrance, HTGF (High-Tech Gruenderfonds), KREAXI, UI Investissement, EIC Accelerator",EIC Accelerator,,https://www.linkedin.com/company/laclaree,1-10,"€3,500,000",2016
CQENS Technologies,https://www.crunchbase.com/organization/cqens-technologies,"Jan 28, 2025","$6,905,000",Not Started,"Innovation Management, Manufacturing, Medical Device","Minneapolis, Minnesota, United States",CQENS Technologies is an inventor and developer of medical and pharmaceutical devices offering inhalation solutions.,"70,258",https://www.cqens.com/,$1M to $10M,—,—,,https://www.linkedin.com/company/cqens-technologies-inc/,1-10,"$6,905,000","Dec 21, 2009"
Hydrogen Vehicle Systems,https://www.crunchbase.com/organization/hydrogen-vehicle-systems,"Jan 28, 2025","£15,000,000",Not Started,"Commercial, Electric Vehicle, Manufacturing, Service Industry","Glasgow, Glasgow City, United Kingdom",Hydrogen Vehicle Systems design and develop hydrogen-electric vehicles for the commercial vehicle market.,"71,577",https://www.hvs.co.uk/,—,"Advanced Propulsion Centre UK, Excelledia Ventures","Advanced Propulsion Centre UK, Excelledia Ventures",https://x.com/HV_Systems,https://www.linkedin.com/company/hvsystems/,51-100,—,2017
Northlight Capital Partners,https://www.crunchbase.com/organization/northlight-capital-partners,"Jan 28, 2025","$56,000,000",Not Started,"Advice, Asset Management, Financial Services, Real Estate","Westport, Connecticut, United States",Northlight Capital Partners provides debt collection and acquisition services as well as capital solutions to stakeholders.,"72,764",https://nlightcp.com/,Less than $1M,—,—,,https://www.linkedin.com/company/northlight-asset-management/,11-50,"$56,000,000",2010
Eidsiva Energi,https://www.crunchbase.com/organization/eidsiva-energi-as,"Jan 28, 2025","NOK500,000,000",Not Started,"Electrical Distribution, Energy, Hydroelectric, Renewable Energy","Hamar, Hedmark, Norway",Eidsiva Energi's headquarters and management are located in Hamar.,"75,873",https://www.eidsivaenergi.no/Om-Eidsiva/English/,$100M to $500M,Nordic Investment Bank,Nordic Investment Bank,https://x.com/eidsiva,https://www.linkedin.com/company/eidsiva-energi,501-1000,"NOK500,000,000","Jan 1, 2000"
Swoop,https://www.crunchbase.com/organization/swoop-8854,"Jan 28, 2025","$22,814,529",Not Started,"Business Development, Financial Services, FinTech, Lending, Small and Medium Businesses","London, England, United Kingdom","Swoop is the one-stop money shop that offers access to loans, grants, and equity funding for SMEs.","90,733",https://swoopfunding.com/,$1M to $10M,"Sandbox Industries, Nesta, Italian Angels for Growth, Velocity Capital Advisors, MassChallenge Switzerland","Capability and Innovation Fund, MassChallenge Switzerland, Nesta, Sandbox Industries",https://x.com/SwoopFunding,https://www.linkedin.com/company/swoopfunding,101-250,"$6,000,000","Jan 22, 2018"
Royal Schiphol Group,https://www.crunchbase.com/organization/royal-schiphol-group-df96,"Jan 28, 2025","€175,000,000",Not Started,"Aerospace, Air Transportation, Transportation","Schiphol, Noord-Holland, The Netherlands","Royal Schiphol Group is an airport company that owns, co-owns, and operates multiple airports.","90,823",https://www.schiphol.nl/en/schiphol-group,$1B to $10B,European Investment Bank,European Investment Bank,https://x.com/schiphol,https://www.linkedin.com/company/royal-schiphol-group/,1001-5000,"€175,000,000",1916
Pata Snack,https://www.crunchbase.com/organization/pata-snack,"Jan 28, 2025","€10,000,000",Not Started,"Food and Beverage, Food Processing, Wholesale","Castiglione Delle Stiviere, Lombardia, Italy",Pata food and beverage company that specializes in the production and wholesale of a vast assortment of savory snacks.,"96,693",https://www.pata.it/,$10M to $50M,Intesa Sanpaolo,Intesa Sanpaolo,,https://www.linkedin.com/company/pata-s.p.a.,251-500,"€10,000,000",1981
Statespace,https://www.crunchbase.com/organization/statespace,"Jan 28, 2025","$117,277,498",Not Started,"Analytics, eSports, Sports, Video Games","New York, New York, United States",Statespace provides performance analytics and a suite of tools for casual gamers and esports athletes to maximize their potential.,"96,732",https://statespace.gg/,$1M to $10M,"Gaingels, Bessemer Venture Partners, FirstMark, Khosla Ventures, Lux Capital","FirstMark, Khosla Ventures, Lux Capital",https://x.com/aimlab,https://www.linkedin.com/company/11272430/,11-50,"$15,172,372",2017
Upwell Revenue Software,https://www.crunchbase.com/organization/upwell-revenue-software,"Jan 28, 2025","$6,852,493",Not Started,"Financial Services, Payments, Transaction Processing","Lincoln, Nebraska, United States",Upwell Revenue Software is a Developer of a payment processing system intended to solve payment issues.,"98,454",,—,"nvp capital, Invest Nebraska, SaaS Ventures, Revolution’s Rise of the Rest Seed Fund",nvp capital,,,—,"$5,352,493",2023
Resonant Link,https://www.crunchbase.com/organization/resonant-link,"Jan 28, 2025","$12,949,997",Not Started,"Advanced Materials, Clean Energy, Consumer Electronics, Electric Vehicle, Electronics, Energy Efficiency, Medical Device, Wireless","South Burlington, Vermont, United States","Resonant Link delivers the world's fastest and easiest to use wireless charging for medical devices, consumer electronics, and EVs.","116,674",https://www.resonant-link.com/,$1M to $10M,"National Science Foundation, Third Sphere, Emerson Collective, Scout Ventures, US Department of Energy","Features Capital, National Science Foundation, The Engine, Third Sphere, URBAN-X, US Department of Energy",,https://www.linkedin.com/company/resonant-link-wpt/,11-50,"$3,425,000","Nov 1, 2017"
All-In Milwaukee,https://www.crunchbase.com/organization/all-in-milwaukee,"Jan 28, 2025","$7,400,000",Not Started,"Association, Communities, Education, Non Profit","Milwaukee, Wisconsin, United States","All-In Milwaukee supports diverse students with scholarships, advising, and career aid for college completion.","128,320",https://www.allinmilwaukee.org/,$1M to $10M,Ascendium Education Group,Ascendium Education Group,,https://www.linkedin.com/company/all-in-milwaukee,11-50,"$7,400,000",2018
Virpax Pharmaceuticals Inc.,https://www.crunchbase.com/organization/virpax-pharmaceuticals,"Jan 28, 2025","$58,150,000",Not Started,"Biopharma, Health Care, Pharmaceutical","Berwyn, Pennsylvania, United States",Virpax is developing differentiated treatment options that address unmet needs in three multi-billion-dollar markets,"192,775",https://virpaxpharma.com/,Less than $1M,—,—,,,1-10,"$6,000,000",2017
RELEX Solutions,https://www.crunchbase.com/organization/relex,"Jan 27, 2025","$814,482,906",Not Started,"Enterprise Software, Machine Learning, Retail, Retail Technology, Software, Supply Chain Management","Helsinki, Southern Finland, Finland",RELEX Solutions offers a unified AI-based platform that enhances supply chain and retail planning.,"1,120",http://www.relexsolutions.com/,$1M to $10M,"TCV, BP, Summit Partners, Nordea, Blackstone Group","Blackstone Group, BP, EISMEA, Nordea, Summit Partners, TCV",https://x.com/RelexSolutions,https://www.linkedin.com/company/relexsolutions,1001-5000,"€10,000,000","May 1, 2005"
Iplicit,https://www.crunchbase.com/organization/iplicit,"Jan 27, 2025","£25,000,000",Not Started,"Accounting, Information Technology, Software","London, England, United Kingdom",iplicit is the cloud-based accounting software.,"2,979",https://www.iplicit.com/,$1M to $10M,One Peak,One Peak,https://x.com/iplicit,https://www.linkedin.com/company/iplicit,51-100,"£25,000,000",2013
Manas AI,https://www.crunchbase.com/organization/manas-ai-2aa7,"Jan 27, 2025","$26,000,000",Not Started,"Artificial Intelligence (AI), Biotechnology, Pharmaceutical","San Francisco, California, United States",Manas AI is a disruptive drug development AI firm that offers drugs for cancer and rare diseases.,"3,655",https://www.manasai.co/,—,"General Catalyst, Mosaic Ventures, Greylock, The General Partnership, Wisdom Ventures","General Catalyst, Reid Hoffman",https://x.com/manas_co,https://www.linkedin.com/company/manas-ai/,1-10,"$26,000,000",2025
Elucent Medical,https://www.crunchbase.com/organization/elucent-medical,"Jan 27, 2025","$92,100,000",Not Started,"Health Care, Medical, Oncology","Eden Prairie, Minnesota, United States",Elucent Medical provides surgical navigation solutions to enhance patient care.,"9,556",http://elucentmedical.com/,$10M to $50M,"Vensana Capital, Trinity Capital, Baird Capital, RC Capital, Venture Investors","Baird Capital, RC Capital, Trinity Capital, Vensana Capital, Venture Investors",https://x.com/elucentmedical,https://www.linkedin.com/company/elucent-medical-inc-,51-100,"$30,000,000",2014
Harness Therapeutics,https://www.crunchbase.com/organization/transine-therapeutics,"Jan 27, 2025","£17,700,000",Not Started,"Biotechnology, Life Science","Cambridge, Cambridgeshire, United Kingdom","Harness Therapeutics is a developer of a platform for physiological upregulation of proteins using targeted translation enhancers, SINEUPs.","9,820",https://www.harnesstx.com/,$1M to $10M,"SV Health Investors, Epidarex Capital, Dementia Discovery Fund, Ono Venture Investment, Takeda Ventures","Dementia Discovery Fund, Epidarex Capital, Ono Venture Investment, SV Health Investors, Takeda Ventures",,https://www.linkedin.com/company/transine-therapeutics/,11-50,—,2019
Hellenic Healthcare Group,https://www.crunchbase.com/organization/hellenic-healthcare-group,"Jan 27, 2025","$1,035,000,000",Not Started,"Health Care, Medical","Athens, Attiki, Greece",Hellenic Healthcare Group is the private health care group in Greece.,"11,970",http://www.hhg.gr/,—,CVC Capital Partners,CVC Capital Partners,,,5001-10000,"$1,035,000,000",2018
EARTH AI,https://www.crunchbase.com/organization/earth-ai,"Jan 27, 2025","$34,000,000",Not Started,"Artificial Intelligence (AI), Hardware, Mineral, Mining, Mining Technology","San Mateo, California, United States",EARTH AI is a predictive explorer and driller for critical minerals.,"13,551",http://www.earth-ai.com/,$1M to $10M,"Y Combinator, Blackbird Ventures, Scrum Ventures, Fifty Years, Promus Ventures","Cantos, Fifty Years, Tamarack Global",https://x.com/earthaiexplore,https://www.linkedin.com/company/earth-ai/,11-50,"$20,000,000","Jul 10, 2017"
Churchill Stateside Group,https://www.crunchbase.com/organization/churchill-stateside-group,"Jan 27, 2025","$61,500,000",Not Started,"Commercial Lending, Financial Services, Real Estate","Clearwater, Florida, United States",Churchill Stateside Group is a consulting firm that offers real estate financial services.,"19,187",https://csgfirst.com/,$1M to $10M,Churchill Mortgage,Churchill Mortgage,https://x.com/csgfirst,https://www.linkedin.com/company/churchill-stateside-group/,51-100,"$24,100,000",2005
Quantum,https://www.crunchbase.com/organization/quantum-corp,"Jan 27, 2025","$271,100,000",Not Started,"Consulting, Content, Enterprise Software, Information Services, Information Technology, Software","Centennial, Colorado, United States","Quantum develops data protection, retention, and management software systems for small and large enterprises.","19,922",http://www.quantum.com/,$50M to $100M,"Neuberger Berman, B. Riley Financial, Yorkville Advisors, BRF Investments, BRC Partners Opportunity Fund",Yorkville Advisors,https://x.com/QuantumCorp,http://www.linkedin.com/company/quantum,501-1000,"$200,000,000",1980
Samotics,https://www.crunchbase.com/organization/semiotic-labs,"Jan 27, 2025","€48,600,000",Not Started,"Artificial Intelligence (AI), Enterprise Software, Industrial Automation, Information Technology, Predictive Analytics","Leiden, Zuid-Holland, The Netherlands",Samotics is a predictive maintenance system for AC motors and rotating equipment.,"21,504",http://www.samotics.com/,$10M to $50M,"European Investment Bank, Engie, ABB, 83North, UNIIQ","83North, ABB, European Investment Bank",https://x.com/samotics,https://www.linkedin.com/company/samotics,101-250,"€20,000,000","May 1, 2015"
esVolta,https://www.crunchbase.com/organization/esvolta,"Jan 27, 2025","$936,000,000",Not Started,"Energy, Energy Management, Energy Storage, Renewable Energy","Newport Beach, California, United States","EsVolta develops, owns, and operates utility-scale renewable energy projects.","23,993",https://www.esvolta.com/,$500M to $1B,"U.S. Bancorp, CIT Group, CoBank, Siemens Financial Services, KeyBanc Capital Markets","Captona, CIT Group, Green Investment Group, Greenprint Capital, U.S. Bancorp",,https://www.linkedin.com/company/esvolta-lp,51-100,"$243,000,000",2017
Perk (formerly TravelPerk),https://www.crunchbase.com/organization/travelperk,"Jan 27, 2025","$865,515,862",Not Started,"Artificial Intelligence (AI), Business Travel, FinTech, SaaS, Software, Ticketing, Travel, Travel Agency","Boston, Massachusetts, United States",Perk is the intelligent platform for travel and spend.,"29,123",http://www.perk.com/,$100M to $500M,"General Catalyst, Sequoia Capital, Blue Owl, LocalGlobe, EQT","Atomico, Blackstone Group, Blue Owl, DST Global, EQT, Felix Capital, General Catalyst, Greyhound Capital, Kinnevik, SoftBank Vision Fund, Spark Capital, Target Global",,https://www.linkedin.com/company/perk/,1001-5000,"$200,000,000","Jan 1, 2015"
Aligned Marketplace,https://www.crunchbase.com/organization/aligned-marketplace,"Jan 27, 2025","$11,000,000",Not Started,"Health Care, Medical","New York, New York, United States",Aligned Marketplace operates as a personalized primary care for workforce.,"30,600",https://www.alignedmarketplace.com/,—,"BoxGroup, Maverick Ventures, A*, SV Angel, Liquid 2 Ventures","A*, Maverick Ventures",https://x.com/AlignedMP,https://www.linkedin.com/company/aligned-marketplace/about/,1-10,"$3,000,000",2023
Leasys,https://www.crunchbase.com/organization/leasys,"Jan 27, 2025","€100,000,000",Not Started,"Automotive, Rental","Roma, Lazio, Italy","Leasys offers a complete and innovative system of mobility services to private individuals, professionals and businesses of all sizes.","30,951",https://corporate.leasys.com/,—,—,—,https://x.com/leasysofficial,https://www.linkedin.com/company/leasys/,1001-5000,"€100,000,000",2001
Sightline Climate,https://www.crunchbase.com/organization/sightline-climate,"Jan 27, 2025","$12,744,994",Not Started,"Business Intelligence, Marketplace, Market Research","Scarsdale, New York, United States",Sightline Climate clarifies climate tech expansion and deployment through data-driven insights and tactical intelligence.,"31,914",https://www.sightlineclimate.com/,—,"The Westly Group, Molten Ventures","Molten Ventures, The Westly Group",https://x.com/climatetech_vc,https://www.linkedin.com/company/ctvc/,11-50,"$5,500,000",2020
Satisfi Labs,https://www.crunchbase.com/organization/satisfi,"Jan 27, 2025","$10,000,000",Not Started,"Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Tampa, Florida, United States",Satisfi Labs is an AI platform that provides digital workforces in industries.,"34,951",http://www.satisfilabs.com/,$1M to $10M,"Florida Funders, Techstars, Level Equity Management, Stadia Ventures, Red Light Management","Bigfoot Capital, Florida Funders, Google Assistant Investments, Level Equity Management, Major League Baseball Ventures",https://x.com/satisfi,https://www.linkedin.com/company/satisfi-labs/,51-100,—,"Jul 15, 2016"
Stockholm Exergi,https://www.crunchbase.com/organization/stockholm-exergi,"Jan 27, 2025","$2,024,454,241",Not Started,Energy,"Stockholm, Stockholms Lan, Sweden","Stockholm Exergi is Stockholm's energy company that produces resource-efficient district heating, district cooling and electricity.","35,197",https://www.stockholmexergi.se/,$500M to $1B,"European Commission, Swedish Energy Agency","European Commission, Swedish Energy Agency",https://x.com/SthlmExergi,https://www.linkedin.com/company/stockholm-exergi/,501-1000,"SEK20,000,000,000","Feb 14, 1919"
Trestle Studio,https://www.crunchbase.com/organization/trestle-studio,"Jan 27, 2025","$79,000,000",Not Started,"Asset Management, Real Estate, Real Estate Investment","Chicago, Illinois, United States","Trestle Studio specializes in real estate investment and development, focusing on lifestyle assets like hotels and residential properties.","44,702",https://www.trestlestudio.com/,$1M to $10M,Fortress Investment Group,Fortress Investment Group,,https://www.linkedin.com/company/trestlestudio/,1-10,"$79,000,000",Apr 2021
Pseudolithic,https://www.crunchbase.com/organization/pseudolithic,"Jan 27, 2025","$6,255,999",Not Started,"Hardware, Semiconductor","Santa Barbara, California, United States",Pseudolithic is a developer of semiconductor chipmaking processes.,"45,821",https://pseudolithic.com/,$1M to $10M,"Uncork Capital, Foothill Ventures, National Science Foundation, Entrada Ventures","Entrada Ventures, National Science Foundation, Uncork Capital",,https://www.linkedin.com/company/pseudolithic,11-50,"$6,000,000",2019
Aspen Technology,https://www.crunchbase.com/organization/aspen-technology,"Jan 27, 2025","$7,300,000,000",Not Started,"Industrial, Industrial Automation, Industrial Manufacturing, Manufacturing, Software, Supply Chain Management, Sustainability","Bedford, Massachusetts, United States",Aspen Technology is a global leader in industrial software.,"49,612",http://www.aspentech.com/,$1B to $10B,"Advent International, MassVentures, Emerson, Massachusetts Capital Resource Company",Emerson,https://x.com/AspenTech,http://www.linkedin.com/company/aspen-technology,1001-5000,"$7,200,000,000",1981
Lumin,https://www.crunchbase.com/organization/lumin-d9f9,"Jan 27, 2025","$9,227,696",Not Started,"Clean Energy, Energy, Energy Management, Renewable Energy","Charlottesville, Virginia, United States",Lumin is a responsive energy management company.,"52,534",https://www.luminsmart.com/,$1M to $10M,—,—,https://x.com/luminsmart,https://www.linkedin.com/company/luminsmart/,51-100,"$2,800,000",2016
RECOMA,https://www.crunchbase.com/organization/recoma,"Jan 27, 2025","$7,104,378",Not Started,"Building Material, Construction, Sustainability","Hässleholm, Skane Lan, Sweden",RECOMA is a provider of economical and sustainable construction materials.,"63,655",https://www.recoma.com/,Less than $1M,"NREP, Kiilto Ventures, The Swedish Environmental Protection Agency, Southbay ventures, Byggmax Green Ventures","Kiilto Ventures, The Swedish Environmental Protection Agency",,https://www.linkedin.com/company/recoma-ab,1-10,"€2,900,000",2021
Sinclair Broadcast,https://www.crunchbase.com/organization/sinclair-broadcast-group,"Jan 27, 2025","$1,430,000,000",Not Started,"Broadcasting, Content, Digital Media, News","Hunt Valley, Maryland, United States",Sinclair Broadcast Group is a diversified television broadcasting company in the U.S.,"65,245",http://sbgi.net/,$1B to $10B,—,—,https://x.com/wearesinclair,http://www.linkedin.com/company/sinclair-broadcast-group,5001-10000,"$1,430,000,000",1986
Crnogorski elektrodistributivni sistem,https://www.crunchbase.com/organization/crnogorski-elektrodistributivni-sistem,"Jan 27, 2025","€35,000,000",Not Started,"Electrical Distribution, Oil and Gas","Podgorica, NA - Montenegro, Montenegro",Crnogorski elektrodistributivni sistem is the state-owned energy distribution corporation in charge of supplying electricity.,"77,243",https://cedis.me/prikljucenje-na-distributivni-sistem/,—,European Bank for Reconstruction and Development,European Bank for Reconstruction and Development,,https://www.linkedin.com/company/crnogorskielektrodistributinisistem/,1001-5000,"€35,000,000",2016
A2A,https://www.crunchbase.com/organization/a2a,"Jan 27, 2025","€500,000,000",Not Started,"Electrical Distribution, Energy, Waste Management, Water","Brescia, Lombardia, Italy","A2A develops a process that produces a modern multi-utility with strong leadership in environment, smart networks, and new energy models.","148,582",https://www.gruppoa2a.it/,$10B+,VentureOut,—,https://x.com/gruppo_a2a,https://www.linkedin.com/company/a2a,10001+,"€500,000,000","Jan 1, 1898"
Stratus Properties,https://www.crunchbase.com/organization/stratus-properties,"Jan 27, 2025","$29,800,000",Not Started,"Real Estate Investment, Rental, Sales","Austin, Texas, United States","Stratus Properties is a real estate firm that develops, manages, operates, and sells commercial properties.","149,289",http://www.stratusproperties.com/,$50M to $100M,—,—,,https://www.linkedin.com/company/stratus-properties-inc./,11-50,"$29,800,000","Jan 1, 1992"
Abingdon Health,https://www.crunchbase.com/organization/abingdon-health,"Jan 27, 2025","£19,065,000",Not Started,"Biotechnology, Health Care, Health Diagnostics, Information Technology, Manufacturing, Medical, Medical Device, Robotics","York, York, United Kingdom",Abingdon Health is an innovative technology-led company focused on providing rapid and near-patient medical diagnostic testing solutions.,"160,005",http://www.abingdonhealth.com/contract-services,$1M to $10M,"UK Research and Innovation, Imperial Innovations, NPIF – Mercia Equity Finance","Imperial Innovations, NPIF – Mercia Equity Finance, UK Research and Innovation",https://x.com/Abingdon_Health,https://www.linkedin.com/company/abingdon-health,251-500,"£800,000",2008
The Marygold Companies,https://www.crunchbase.com/organization/concierge-technologies,"Jan 26, 2025","$9,635,000",Not Started,"Food and Beverage, Manufacturing, Security, Software, Speech Recognition, Text Analytics","San Clemente, California, United States","The Marygold Companies is a a global holding firm, operating subsidiaries in financial services, food manufacturing, printing.","142,331",https://themarygoldcompanies.com/,$10M to $50M,Streeterville Capital,Streeterville Capital,https://x.com/ConciergeTech,https://www.linkedin.com/company/themarygoldcompanies,1-10,"$2,255,000",1996
Inogen,https://www.crunchbase.com/organization/inogen,"Jan 26, 2025","$73,274,996",Not Started,"Health Care, Manufacturing, Medical Device","Goleta, California, United States",Inogen is a manufacturer and an accredited homecare provider dedicated to oxygen therapy.,"188,320",https://provider.inogen.com/,$100M to $500M,"Novo Holdings, Versant Ventures, Arboretum Ventures, Avalon Ventures, Yuwell Medical","Arboretum Ventures, Novo Holdings, Versant Ventures, Yuwell Medical",https://x.com/InogenOne,http://www.linkedin.com/company/inogen,251-500,—,2001
Sully.ai,https://www.crunchbase.com/organization/sully-ai,"Jan 24, 2025","$29,961,118",Not Started,"Artificial Intelligence (AI), Health Care, Hospital, Machine Learning, Software","San Francisco, California, United States",Autonomous operating team of AI agents for health-systems & platforms,"3,292",https://sully.ai/,$1M to $10M,"500 Global, Y Combinator, SemperVirens Venture Capital, Phaze Ventures, Amity Ventures",Amity Ventures,https://x.com/sully_the_ai,https://www.linkedin.com/company/sully-ai,51-100,"$21,832,120",Dec 2023
Amplience,https://www.crunchbase.com/organization/amplience,"Jan 24, 2025","$218,067,240",Not Started,"Artificial Intelligence (AI), Brand Marketing, Content, Software","London, England, United Kingdom",Amplience is an AI content company that offers the a generative content platform with shopping context.,"8,893",http://amplience.com/,$10M to $50M,"Octopus Ventures, Sixth Street, Northstar Ventures, Silicon Valley Bank, AshGrove Capital","AshGrove Capital, Columbia Lake Partners, Farview Equity Partners, Octopus Ventures, Silicon Valley Bank",https://x.com/Amplience,http://uk.linkedin.com/company/amplience,101-250,"£32,000,000",2008
Allara,https://www.crunchbase.com/organization/allara,"Jan 24, 2025","$38,500,000",Not Started,"Health Care, Medical, mHealth, Wellness","Manhattan, New York, United States",Allara is a specialty care platform that offers a healthcare program for women's hormonal health and PCOS through virtual appointments.,"11,599",https://allarahealth.com/,$10M to $50M,"Gaingels, Index Ventures, Google Ventures, Global Founders Capital, Vanterra Capital","Global Founders Capital, Google Ventures, Index Ventures",https://x.com/AllaraHealth,https://www.linkedin.com/company/allarahealth,11-50,"$26,000,000",2020
Springbok Analytics,https://www.crunchbase.com/organization/springbok-analytics,"Jan 24, 2025","$11,162,567",Not Started,"Analytics, Artificial Intelligence (AI), Life Science, Wellness","Charlottesville, Virginia, United States",Springbok Analytics offers an AI-powered platform that transforms MRIs into three-dimensional analyses of muscle to enable true precision.,"14,703",http://www.springbokanalytics.com/,$1M to $10M,"Alumni Ventures, TitletownTech, National Science Foundation, Getty Images, National Basketball Association","CAV Angels, National Institutes of Health, National Science Foundation, Transition Equity Partners",,https://www.linkedin.com/company/springbok-analytics/about/,11-50,"$5,000,000",2013
Luminovo,https://www.crunchbase.com/organization/luminovo,"Jan 24, 2025","€20,500,000",Not Started,"Electronics, SaaS, Software","Munich, Bayern, Germany",Luminovo's electronics supply chain platform automates procurement & quoting processes and allows for collaboration & data-driven insights.,"17,986",http://www.luminovo.com/,$1M to $10M,"Cherry Ventures, Verve Ventures, La Famiglia, Charlie Songhurst, Chalfen Ventures","Chalfen Ventures, Cherry Ventures, Intel Ignite, La Famiglia",,https://www.linkedin.com/company/luminovo/,51-100,"€7,000,000",2020
Spry,https://www.crunchbase.com/organization/spry-b1be,"Jan 24, 2025","$25,000,000",Not Started,"Electronic Health Record (EHR), Fitness, Health Care, Wellness","Wilmington, Delaware, United States",Spry is a cloud-based operating system that allows movement health professionals to collect and analyze patient data in real time.,"18,099",https://sprypt.com/,$10M to $50M,"Titan Capital, Together Fund, AngelList, F-Prime, Flourish Ventures","Eight Roads Ventures, Flourish Ventures, Together Fund",,https://www.linkedin.com/company/spry-healthcare-solutions/,51-100,—,2021
Kradle,https://www.crunchbase.com/organization/kradlemypet,"Jan 24, 2025","$8,000,000",Not Started,"Consumer Goods, Pet","Minneapolis, Minnesota, United States","Kradle offers easy-to-use, easy-to-love natural calming products that help create happier homes for families with pets.","19,773",https://kradlemypet.com/,$1M to $10M,—,—,https://x.com/kradlemypet,https://www.linkedin.com/company/kradlemypet/,11-50,"$4,000,000","Feb 13, 2020"
EIGHT Brewing Co,https://www.crunchbase.com/organization/fl101,"Jan 24, 2025","$26,000,000",Not Started,"Craft Beer, Food and Beverage, Wine And Spirits","Austin, Texas, United States",EIGHT Brewing Co is a food and beverage company that creates curated lifestyle brands.,"20,846",https://eightbeer.com/,—,—,—,,https://www.linkedin.com/company/drinkeightbeer,1-10,"$26,000,000",2019
Akina,https://www.crunchbase.com/organization/akina,"Jan 24, 2025","$6,921,365",Not Started,"Health Care, Software, Therapeutics","Zürich, Zurich, Switzerland",Akina provides AI-enabled connected therapy for patients with musculoskeletal conditions.,"23,123",https://www.akina.health/,$1M to $10M,"Innosuisse, Springboard Health Angels, Freigeist Capital, Philip Magoulas, Ali Ciger","Freigeist Capital, Innosuisse",,https://www.linkedin.com/company/akina-health/,11-50,"€3,000,000",2021
Grid Raven,https://www.crunchbase.com/organization/grid-raven,"Jan 24, 2025","€6,300,000",Not Started,Software,"Tallinn, Harjumaa, Estonia",Dynamic Line Ratings powered by Hyper-Local Weather AI,"23,160",https://www.gridraven.com/,—,"42CAP, Icebreaker.vc, Enterprise Estonia","42CAP, Enterprise Estonia, Icebreaker.vc",,https://www.linkedin.com/company/gridraven,1-10,"€4,000,000","Sep 15, 2023"
Recycle Track Systems,https://www.crunchbase.com/organization/rts,"Jan 24, 2025","$151,700,108",Not Started,"Environmental Engineering, Recycling, Sustainability, Waste Management","New York, New York, United States",Recycle Track Systems provides waste management solutions for businesses and communities.,"23,428",https://www.rts.com/,$1M to $10M,"Gaingels, Volition Capital, Edison Partners, Rosecliff Ventures, Greenspring Associates","Citi Impact Fund, Edison Partners, Volition Capital",https://x.com/RTSGreen,https://www.linkedin.com/company/recycle-track-systems-inc,101-250,"$40,000,000",2015
Safetica,https://www.crunchbase.com/organization/safetica-technologies,"Jan 24, 2025","$9,076,417",Not Started,"Cyber Security, Enterprise Software, Security, Software","San Jose, California, United States",Safetica is a data security platform unifying DLP and IRM to control sensitive data and manage insider risk.,"23,606",https://www.safetica.com/,$10M to $50M,"Impulse Ventures, Michael Rostock-Poplar, Ondrej Tomek, Jakub Mahdal, Ondrej Smolar","Impulse Ventures, Ondrej Tomek",https://x.com/safetica,http://www.linkedin.com/company/safetica-technologies,51-100,"$4,000,000",2011
Foyer,https://www.crunchbase.com/organization/foyer-eb5b,"Jan 24, 2025","$6,200,000",Not Started,"Financial Services, Lending, Real Estate","New York, New York, United States","Saving the American Dream with the ""401k"" for homeownership","36,031",https://www.foyersavings.com/,$1M to $10M,"Alpaca VC, Accion Ventures, Clocktower Technology Ventures, ANIMO Ventures, Hometeam Ventures","Alpaca VC, ANIMO Ventures, Hometeam Ventures",,https://www.linkedin.com/company/foyersavings/,1-10,"$6,200,000",2022
Sur-Seal Corporation,https://www.crunchbase.com/organization/sur-seal-corporation,"Jan 24, 2025","$86,870,000",Not Started,"Computer, Electronics, Manufacturing","Cincinnati, Ohio, United States",Sur-Seal is a company that creates seals for waterproofing and for thermal protection.,"41,762",http://www.sur-seal.com/,$50M to $100M,—,—,https://x.com/surseal,http://www.linkedin.com/company/sur-seal-corporation,251-500,"$5,330,000","Mar 26, 1965"
OneBlinc Inc.,https://www.crunchbase.com/organization/oneblinc,"Jan 24, 2025","$135,900,000",Not Started,"Consumer Lending, Financial Services, FinTech, Lending","Dania, Florida, United States",An online lending platform with fast and innovative loans for public and health employees as well as salary advance for the general public.,"42,435",https://www.oneblinc.com/,$1M to $10M,"Banco Bradesco, Clear Haven Capital Management, InovaBRA","Banco Bradesco, Clear Haven Capital Management, InovaBRA",https://x.com/OneBlinc,https://www.linkedin.com/company/oneblinc1,51-100,"$8,400,000",2018
